2302,66.0000,102.0000,325.5000,0.4
2303,52.5000,74.2500,187.5000,0.4
2304,74.7281,224.1842,298.9123,0.2
2305,66.3980,199.1940,265.5920,0.2
2306,62.1075,186.3226,248.4301,0.2
2307,58.9081,176.7243,235.6323,0.2
2308,61.4955,184.4866,245.9821,0.2
2309,60.3125,180.9376,241.2502,0.2
2310,59.6721,179.0163,238.6884,0.2
2311,66.2361,198.7084,264.9445,0.2
2312,69.4207,193.7112,255.8564,0.2
2313,70.1960,196.2691,259.3057,0.2
2314,69.8783,194.8589,257.3492,0.2
2315,65.0882,195.2647,260.3529,0.2
2316,66.4914,199.4742,265.9655,0.2
2317,66.0392,198.1177,264.1569,0.2
2318,67.1684,201.5052,268.6735,0.2
2319,69.4155,208.2466,277.6622,0.2
2320,58.1368,174.4103,232.5470,0.2
2321,57.9615,173.8846,231.8462,0.2
2322,61.0200,183.0599,244.0799,0.2
2323,60.2992,180.8976,241.1968,0.2
2324,60.5832,181.7497,242.3330,0.2
2325,59.8895,179.6684,239.5578,0.2
2326,60.1566,180.4697,240.6263,0.2
2327,59.5044,178.5131,238.0174,0.2
2328,59.7560,179.2680,239.0240,0.2
2329,58.7156,176.1467,234.8622,0.2
2330,65.9329,197.7988,263.7318,0.2
2331,62.3904,187.1711,249.5615,0.2
2332,62.6415,187.9246,250.5661,0.2
2333,62.8984,188.6953,251.5937,0.2
2334,65.3467,196.0400,261.3867,0.2
2335,70.2275,205.1999,272.6861,0.2
2336,78.0557,227.2142,301.7935,0.2
2337,77.2845,224.1422,297.5711,0.2
2338,77.7993,226.1971,300.3960,0.2
2339,73.2563,212.2115,281.6891,0.2
2340,75.1426,216.6089,287.3420,0.2
2341,76.9099,226.4411,301.2066,0.2
2342,76.4469,224.5145,298.5483,0.2
2343,74.2163,215.1087,285.5548,0.2
2344,73.1339,210.4236,279.0684,0.2
2345,72.8203,209.0329,277.1392,0.2
2346,66.6900,185.5660,245.0040,0.2
2347,72.5772,217.7317,290.3089,0.2
2348,68.3795,187.9812,247.7821,0.2
2349,68.1648,186.9414,246.3297,0.2
2350,67.9692,185.9677,244.9670,0.2
2351,67.7929,185.0614,243.6956,0.2
2352,67.6657,184.3851,242.7448,0.2
2353,67.3043,182.5024,240.1015,0.2
2354,67.8306,185.2576,243.9712,0.2
2355,67.8443,185.3289,244.0712,0.2
2356,67.8991,185.6113,244.4674,0.2
2357,68.0042,186.1443,245.2144,0.2
2358,68.5559,188.8175,248.9484,0.2
2359,68.8411,190.1434,250.7945,0.2
2360,69.0357,196.9683,260.9346,0.2
2361,72.3319,206.3653,273.3821,0.2
2362,61.0888,183.2664,244.3552,0.2
2363,61.1867,183.5601,244.7467,0.2
2364,62.4740,186.0845,247.8898,0.2
2365,63.1539,181.3710,240.4795,0.2
2366,63.3766,190.1297,253.5063,0.2
2367,63.7740,191.3221,255.0962,0.2
2368,61.1668,183.5003,244.6671,0.2
2369,61.8774,185.6322,247.5097,0.2
2370,62.9402,188.8205,251.7607,0.2
2371,63.0571,189.1712,252.2283,0.2
2372,63.5910,190.7731,254.3641,0.2
2373,61.5081,184.5242,246.0322,0.2
2374,64.3743,193.1228,257.4970,0.2
2375,66.2545,198.7634,265.0179,0.2
2376,65.8763,197.6289,263.5052,0.2
2377,61.5208,184.5625,246.0833,0.2
2378,62.1646,186.4938,248.6584,0.2
2379,58.4859,175.4576,233.9434,0.2
